Transaction ID,Timestamp,Sender Account ID,Receiver Account ID,Amount,Type,Device ID,IP Address,Location,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation
T1855,1/4/25 17:50,A18593,B31305,7785.78,Withdrawal,D239,246.254.25.0,Texas,4491,1,1,0,0,1
T1856,1/6/25 14:50,A27358,B84543,2994.07,Withdrawal,D740,0.92.213.37,New York,2470.75,0,1,0,1,0
T1857,1/5/25 23:50,A92143,B45094,2111.02,Withdrawal,D199,40.210.155.132,New York,4201.59,0,0,0,1,0
T1858,1/3/25 4:20,A47381,B45098,5583.33,Transfer,D472,148.240.62.85,Texas,3457.29,1,1,0,1,1
T1859,1/1/25 8:47,A38074,B99566,4103.73,Withdrawal,D858,83.139.133.156,California,3461.43,0,1,1,1,0
T1860,1/2/25 19:48,A30595,B43770,9202.94,Transfer,D122,108.247.103.188,Texas,1164.39,0,1,0,1,0
T1861,1/6/25 0:19,A54194,B19734,8800.75,Transfer,D968,34.248.74.124,New York,4597.04,0,1,0,1,0
T1862,1/5/25 19:23,A59377,B81984,4834.02,Deposit,D383,51.32.152.13,Florida,4104.58,0,1,0,0,0
T1863,1/3/25 15:28,A36853,B49605,3593.28,Deposit,D212,220.52.60.247,Texas,1145.89,0,1,0,1,0
T1864,1/2/25 9:50,A83719,B87932,3255.85,Withdrawal,D472,12.14.54.180,Texas,3442.99,0,0,0,0,1
T1865,1/2/25 11:39,A30661,B65619,2676.37,Withdrawal,D296,199.46.172.96,New York,3983.61,0,1,0,1,0
T1866,1/6/25 11:00,A60493,B37881,5445.93,Transfer,D263,74.191.243.14,New York,4180.49,1,1,0,1,0
T1867,1/1/25 0:27,A46495,B73401,8049.98,Deposit,D992,20.35.197.152,Florida,1354.19,0,0,0,0,0
T1868,1/1/25 13:32,A23703,B41177,3108.26,Withdrawal,D921,43.128.41.186,New York,3559.76,0,0,0,0,0
T1869,1/1/25 11:20,A63080,B50122,1901.75,Withdrawal,D530,241.32.102.253,Texas,1931.9,0,1,0,1,1
T1870,1/1/25 4:38,A40815,B45297,4755.36,Transfer,D667,159.193.152.39,Texas,2805.75,0,1,0,1,0
T1871,1/3/25 5:27,A39565,B46680,691.28,Deposit,D109,185.96.114.101,Texas,3105.82,0,1,0,1,0
T1872,1/1/25 14:13,A73321,B93452,7013.09,Withdrawal,D744,202.63.146.216,California,1109.38,0,1,0,1,0
T1873,1/6/25 18:45,A68453,B61044,5184.06,Withdrawal,D497,27.201.222.79,Texas,2198.16,0,1,0,1,0
T1874,1/1/25 22:33,A98478,B54084,4964.25,Withdrawal,D251,111.169.209.85,California,4189.77,0,1,0,0,1
T1875,1/6/25 12:09,A43161,B44189,3005.15,Withdrawal,D290,177.226.203.105,New York,4369.4,0,0,0,1,0
T1876,1/1/25 8:10,A65991,B23510,9046.83,Withdrawal,D895,219.47.184.8,California,2320.04,0,1,0,0,0
T1877,1/1/25 1:11,A19716,B32152,905.77,Withdrawal,D376,157.145.172.215,Texas,2767.19,0,1,0,1,0
T1878,1/6/25 23:31,A43349,B94738,8698.37,Deposit,D592,109.82.77.65,New York,4324.78,0,1,0,0,0
T1879,1/3/25 15:13,A57098,B36445,3767.68,Transfer,D342,138.89.71.194,California,1803.15,0,1,0,1,0
T1880,1/3/25 1:25,A10132,B86688,8806.35,Transfer,D587,14.108.39.140,New York,3923.9,0,0,0,1,0
T1881,1/6/25 22:47,A61990,B81153,7287.89,Transfer,D943,207.85.32.125,New York,2629.29,0,1,0,0,0
T1882,1/1/25 13:18,A78921,B11195,1042.6,Withdrawal,D375,129.108.220.109,California,4948.42,0,1,0,1,0
T1883,1/4/25 21:25,A46538,B69949,8315.53,Transfer,D289,161.15.13.230,New York,3407.13,1,1,0,0,1
T1884,1/3/25 14:15,A17213,B35433,6822.09,Deposit,D726,245.45.49.112,New York,1592.29,1,1,0,1,0
T1885,1/6/25 5:37,A54223,B15305,323.99,Withdrawal,D963,132.42.145.47,Texas,1687.46,0,0,0,0,0
T1886,1/5/25 16:28,A78371,B68860,1337.89,Deposit,D406,191.153.201.197,Florida,1109.23,0,1,0,0,0
T1887,1/4/25 10:44,A78274,B83613,6356.64,Withdrawal,D969,141.193.188.218,Florida,3859.31,0,1,0,0,0
T1888,1/5/25 4:57,A14134,B58648,6626.34,Withdrawal,D395,200.251.204.20,New York,2773.33,0,0,0,1,0
T1889,1/5/25 1:41,A49601,B73090,7466.77,Transfer,D333,54.115.107.1,California,1043.88,0,1,0,1,0
T1890,1/2/25 20:34,A83889,B52113,7202.73,Deposit,D440,130.12.20.160,Florida,1405.68,0,1,0,0,1
T1891,1/6/25 21:49,A25690,B52642,6595.54,Transfer,D692,251.147.124.227,California,2157.68,0,1,0,1,0
T1892,1/2/25 22:31,A11909,B43062,7662.62,Withdrawal,D292,145.216.236.37,Florida,2696.47,0,1,0,0,0
T1893,1/5/25 12:31,A90032,B81633,5751.28,Deposit,D982,255.24.165.142,Texas,4753.79,0,1,0,0,0
T1894,1/6/25 13:09,A22062,B51604,2608.65,Deposit,D463,241.208.237.227,Texas,3165.17,0,1,0,1,1
T1895,1/2/25 4:09,A85386,B16678,9123.85,Withdrawal,D357,156.96.191.31,California,4576.94,0,1,0,0,0
T1896,1/1/25 10:45,A44731,B42121,183.12,Transfer,D610,199.42.12.208,California,2002.12,0,0,0,1,1
T1897,1/6/25 21:28,A15153,B58503,3666.25,Withdrawal,D330,212.77.24.48,Texas,2328.93,1,1,0,0,0
T1898,1/3/25 5:23,A20481,B96940,7288.97,Deposit,D113,243.87.119.224,California,4523.2,0,1,0,1,0
T1899,1/2/25 17:45,A76425,B81279,4272.13,Deposit,D113,135.250.155.210,New York,2965.45,0,1,0,1,0
T1900,1/1/25 5:52,A73600,B26494,249.32,Deposit,D655,125.10.182.9,Texas,3360.65,0,1,0,1,0
T1901,1/1/25 3:12,A94981,B54185,660.74,Withdrawal,D309,58.64.132.79,Texas,3296.71,0,1,0,1,0
T1902,1/6/25 13:30,A81997,B19678,6486.73,Deposit,D139,211.147.91.132,Texas,3581.5,0,1,0,1,0
T1903,1/6/25 11:03,A38205,B47632,9648.68,Deposit,D133,111.194.157.86,Texas,3355.81,1,1,0,1,1
T1904,1/1/25 14:47,A98887,B56235,5519.08,Transfer,D846,161.112.117.91,New York,3777.46,0,0,0,0,0
T1905,1/1/25 15:58,A91542,B11648,5068.07,Transfer,D932,0.111.154.118,Texas,1589.11,0,1,0,1,1
T1906,1/3/25 3:07,A54149,B91213,3183.93,Deposit,D333,119.253.190.33,Texas,3842.52,0,0,0,1,0
T1907,1/6/25 22:35,A59112,B98301,2567.65,Transfer,D885,94.31.115.198,California,1602.39,0,0,0,1,0
T1908,1/3/25 23:06,A20940,B77917,210.83,Withdrawal,D979,234.229.225.173,Texas,2361.67,0,1,0,1,1
T1909,1/5/25 1:42,A69010,B26489,2730.28,Transfer,D389,195.210.184.21,Florida,4325.39,0,0,0,1,0
T1910,1/6/25 9:19,A86794,B87281,4491.66,Transfer,D954,156.251.225.97,California,3431.14,0,1,0,0,0
T1911,1/3/25 13:45,A34485,B15818,1980.3,Transfer,D532,44.172.66.20,California,4868.66,1,0,0,0,0
T1912,1/5/25 20:06,A99299,B43149,874.39,Transfer,D947,251.229.148.187,Florida,2009.19,0,1,0,0,0
T1913,1/1/25 3:04,A11067,B37312,7177.56,Withdrawal,D840,208.28.32.166,California,4682.97,1,1,0,0,0
T1914,1/3/25 15:21,A30607,B47124,8946.31,Transfer,D991,189.89.125.198,New York,3567.69,0,1,0,1,1
T1915,1/6/25 23:42,A71597,B11316,9367.78,Deposit,D417,44.185.245.72,Texas,2476.96,0,0,0,1,0
T1916,1/5/25 9:02,A84554,B80990,6180.37,Transfer,D739,81.128.10.245,Texas,4147.16,0,0,0,1,1
T1917,1/5/25 21:13,A58521,B70046,528.69,Transfer,D937,213.248.159.106,California,4819.47,0,1,0,0,1
T1918,1/3/25 3:12,A25187,B88643,7408.89,Deposit,D507,201.176.90.240,Texas,4118.24,0,0,0,1,0
T1919,1/5/25 19:39,A13985,B79610,1101.84,Withdrawal,D820,203.157.59.137,California,1025.9,0,1,0,1,0
T1920,1/6/25 8:11,A53052,B96724,6697.81,Deposit,D915,203.101.148.218,Texas,1041.08,0,1,0,0,0
T1921,1/4/25 2:09,A29563,B74042,7793.88,Deposit,D179,5.165.124.115,California,1504.67,0,1,0,1,1
T1922,1/6/25 15:30,A57322,B33102,7258.92,Deposit,D906,185.7.228.69,California,4402.9,0,1,0,0,0
T1923,1/2/25 9:35,A71245,B41957,9518.89,Deposit,D275,190.161.176.39,California,4000.99,0,1,0,1,0
T1924,1/6/25 14:03,A61514,B22872,7381.72,Transfer,D844,85.28.8.20,New York,3559.09,1,1,0,1,0
T1925,1/5/25 19:16,A28608,B60094,6932.4,Transfer,D937,31.71.182.170,California,3778.02,0,1,0,1,0
T1926,1/1/25 16:25,A77262,B57719,2618.17,Transfer,D947,9.176.86.83,New York,3479.22,0,1,0,0,0
T1927,1/3/25 17:51,A81327,B83885,9247.76,Transfer,D876,140.85.40.206,New York,2391.54,0,1,0,0,1
T1928,1/3/25 9:05,A67225,B29693,1796.26,Withdrawal,D384,30.108.31.172,Florida,3881.8,0,1,0,1,0
T1929,1/3/25 20:01,A83994,B60478,9049.06,Transfer,D729,12.120.152.212,California,4740.39,0,0,0,0,0
T1930,1/2/25 7:42,A27221,B53677,3127.31,Transfer,D777,195.117.105.14,New York,3998.68,1,1,0,0,0
T1931,1/6/25 7:55,A58506,B70012,1302.51,Withdrawal,D417,63.212.187.233,Florida,4469.19,0,1,0,1,0
T1932,1/5/25 22:06,A30968,B20760,8267,Deposit,D509,116.7.222.201,Texas,1948.63,0,1,0,1,0
T1933,1/2/25 16:48,A92606,B21584,25.95,Transfer,D241,212.144.4.140,New York,2397.14,0,1,0,1,0
T1934,1/5/25 16:35,A37937,B12106,8321.05,Transfer,D346,20.116.123.114,New York,3030.95,0,1,0,1,0
T1935,1/2/25 9:49,A72435,B23669,2623.86,Deposit,D276,43.203.216.52,New York,2885.97,0,1,0,1,0
T1936,1/2/25 19:05,A59508,B35223,8847.33,Transfer,D910,155.65.148.104,Florida,2863.95,0,1,0,1,0
T1937,1/3/25 1:01,A51831,B70666,6915.1,Deposit,D443,125.119.213.56,Florida,3562.22,0,1,0,1,1
T1938,1/1/25 10:48,A52933,B45706,6662.17,Deposit,D363,54.129.93.64,New York,4421.56,0,1,0,1,0
T1939,1/1/25 18:20,A57307,B78019,3653.83,Deposit,D267,109.204.130.186,California,4548.65,0,1,0,1,0
T1940,1/3/25 1:32,A58340,B71585,594.97,Transfer,D124,211.248.190.4,Florida,1602.01,0,1,0,1,0
T1941,1/2/25 21:33,A96338,B37482,8300.9,Deposit,D802,65.89.244.220,Florida,1360.61,0,0,0,0,0
T1942,1/6/25 18:38,A53601,B70369,1709.87,Transfer,D626,145.136.149.155,Texas,2244.86,0,1,0,0,0
T1943,1/2/25 12:49,A85956,B44143,3723.21,Withdrawal,D627,187.139.36.209,Texas,3948.91,0,1,0,1,0
T1944,1/2/25 3:53,A82178,B34240,6003.95,Deposit,D409,118.246.97.169,New York,4173.81,0,1,0,1,0
T1945,1/4/25 4:59,A95311,B20015,4823.06,Transfer,D738,53.169.121.66,Texas,2533.11,0,1,0,1,1
T1946,1/5/25 22:58,A38754,B92164,1987.41,Deposit,D878,55.45.4.55,California,2241.79,0,1,0,1,0
T1947,1/2/25 22:56,A53310,B73023,1407.02,Transfer,D127,150.61.140.58,New York,1521.98,0,1,1,1,0
T1948,1/4/25 16:04,A79893,B61500,1233.34,Transfer,D874,215.27.208.5,New York,1952.93,0,1,0,0,0
T1949,1/1/25 9:26,A96799,B73925,8630.22,Withdrawal,D469,188.60.218.172,Florida,1403.1,0,1,1,1,0
T1950,1/5/25 13:14,A58367,B90596,316.56,Deposit,D483,92.11.162.61,New York,2215.41,0,0,0,1,0
T1951,1/3/25 9:08,A23201,B59631,9770.17,Transfer,D393,111.4.65.202,Texas,3704.49,0,1,0,1,0
T1952,1/1/25 23:12,A12739,B86190,1986.09,Withdrawal,D763,67.85.192.108,New York,1515.82,0,1,0,1,1
T1953,1/1/25 15:22,A23231,B73652,1104.11,Transfer,D578,113.79.65.168,New York,2285.21,0,1,0,1,0
T1954,1/5/25 7:32,A52495,B61087,5770.14,Transfer,D679,154.75.4.132,Texas,3114.56,0,1,0,1,0
T1955,1/4/25 4:31,A31168,B89789,800.78,Withdrawal,D136,85.140.79.89,Florida,2308.43,0,1,0,1,0
T1956,1/1/25 6:45,A42624,B64909,6024.93,Deposit,D987,242.136.175.31,California,2758.3,0,1,0,1,0
T1957,1/1/25 12:33,A20635,B21565,8506.42,Withdrawal,D646,82.35.219.142,Texas,2987.47,0,1,0,1,1
T1958,1/1/25 7:49,A19964,B37597,479.93,Deposit,D745,136.15.249.247,California,4100.04,1,1,0,0,0
T1959,1/5/25 22:40,A37785,B75623,7998.89,Transfer,D977,5.71.160.223,California,4372.38,0,0,0,0,0
T1960,1/1/25 23:55,A92797,B19432,3945.38,Transfer,D772,109.99.169.58,California,1769.56,0,1,0,1,0
T1961,1/6/25 18:51,A94790,B84300,1595.75,Withdrawal,D471,239.35.33.129,New York,2477.34,0,1,0,0,0
T1962,1/3/25 9:17,A86928,B75714,1761.79,Withdrawal,D835,12.170.201.56,California,3300.64,0,1,0,1,0
T1963,1/3/25 12:09,A22336,B59314,9187.73,Withdrawal,D721,229.6.186.58,Florida,2997.52,0,0,0,0,1
T1964,1/1/25 5:43,A87475,B51965,1106.95,Transfer,D201,110.115.50.2,Florida,1321.67,0,1,0,1,1
T1965,1/2/25 0:42,A37412,B94268,8667.96,Deposit,D454,244.154.205.53,Florida,2379.86,0,0,1,0,1
T1966,1/4/25 7:13,A92212,B77957,5442.9,Withdrawal,D564,93.191.33.22,New York,1910.09,0,1,0,1,0
T1967,1/1/25 14:17,A85379,B53715,391.52,Deposit,D793,47.54.16.78,Texas,2669.07,0,0,0,1,0
T1968,1/2/25 1:29,A55591,B63450,4645.3,Withdrawal,D579,61.124.236.60,Florida,2351.93,0,1,0,0,1
T1969,1/2/25 10:59,A71750,B96062,8174.68,Withdrawal,D758,188.43.70.124,California,3781.53,0,0,0,1,0
T1970,1/3/25 20:14,A45454,B71902,7262.3,Withdrawal,D315,127.243.243.2,New York,2605.78,0,1,0,0,0
T1971,1/4/25 20:09,A72672,B38317,4888.34,Withdrawal,D750,200.66.111.243,New York,1966.1,1,1,0,1,0
T1972,1/4/25 2:45,A37228,B76753,8600.64,Transfer,D426,98.231.135.153,Florida,3478.6,0,1,0,1,0
T1973,1/5/25 23:09,A24429,B45242,1204.53,Transfer,D799,119.142.132.140,California,3907.56,0,1,0,1,1
T1974,1/5/25 19:12,A94294,B10929,9099.5,Withdrawal,D699,206.102.139.226,California,1433.07,0,1,0,1,0
T1975,1/3/25 2:09,A77808,B23580,8464.57,Transfer,D346,62.135.201.33,Florida,2004.94,0,1,0,0,0
T1976,1/1/25 10:06,A92886,B30742,7083.06,Transfer,D797,199.21.49.139,California,1835.23,0,1,1,0,1
T1977,1/5/25 2:55,A63015,B27833,8179.06,Transfer,D187,149.90.185.81,New York,1804.35,0,0,1,1,0
T1978,1/4/25 0:06,A98074,B81347,5438.61,Transfer,D433,18.122.132.15,New York,4607.93,1,1,0,1,0
T1979,1/4/25 16:41,A78936,B84155,6751.95,Deposit,D763,112.168.201.18,Florida,1504.11,0,1,0,1,0
T1980,1/2/25 18:06,A90907,B99791,5606.42,Deposit,D878,252.107.192.21,California,4484.54,0,1,0,1,0
T1981,1/2/25 12:46,A67378,B23527,3554.93,Transfer,D299,144.34.166.243,Texas,2575.62,0,1,0,1,0
T1982,1/3/25 0:48,A47310,B68139,5689.04,Deposit,D482,72.54.132.72,Florida,3563.2,0,0,0,1,0
T1983,1/2/25 1:05,A93683,B79585,2575.4,Withdrawal,D527,114.10.77.109,New York,2763.8,0,0,0,0,0
T1984,1/5/25 13:19,A78827,B51057,4403.35,Deposit,D434,167.215.83.96,Florida,3394.98,0,1,0,1,1
T1985,1/3/25 8:15,A45256,B77439,2808.47,Withdrawal,D857,131.126.79.216,Florida,3206.62,0,1,0,0,1
T1986,1/2/25 15:48,A86428,B54261,1229.76,Deposit,D549,185.192.114.215,New York,2731.8,0,1,1,1,0
T1987,1/3/25 2:48,A48889,B80912,3219.3,Deposit,D315,63.66.95.33,Texas,2100.1,0,1,0,1,1
T1988,1/1/25 3:09,A61428,B10042,8520.02,Withdrawal,D685,112.88.234.185,Florida,4723.49,0,1,0,0,0
T1989,1/5/25 13:42,A47207,B32769,3811.43,Withdrawal,D771,194.134.233.162,Texas,4663.87,0,1,0,1,0
T1990,1/6/25 4:26,A60255,B77113,7480.29,Transfer,D354,156.231.24.27,Texas,1284.46,0,1,0,1,0
T1991,1/1/25 18:52,A15409,B87918,1752.8,Deposit,D628,215.68.154.201,New York,1894.08,0,0,1,1,0
T1992,1/2/25 5:17,A52438,B32449,4244.77,Withdrawal,D604,75.81.229.135,Florida,3296.27,0,1,0,1,0
T1993,1/4/25 16:56,A17869,B48653,1149.45,Transfer,D537,241.165.118.93,Florida,4921.8,0,1,0,1,1
T1994,1/6/25 8:54,A66862,B38859,1387.07,Withdrawal,D749,136.111.42.24,Texas,3909.75,0,1,0,1,0
T1995,1/2/25 16:49,A97937,B18576,6174.75,Transfer,D569,93.65.16.108,Florida,4273.35,0,1,0,1,0
T1996,1/3/25 3:53,A35958,B55874,6075.21,Transfer,D105,134.21.9.89,Texas,2256.89,0,1,0,1,0
T1997,1/3/25 5:47,A86302,B87199,2134.51,Withdrawal,D318,140.41.27.99,New York,1875.65,1,0,0,1,0
T1998,1/3/25 21:45,A29768,B46345,4744.76,Withdrawal,D612,186.10.136.207,New York,1903.85,0,1,0,1,0
T1999,1/1/25 21:30,A36145,B80780,8633.2,Deposit,D675,80.54.4.68,New York,2933.13,0,1,0,0,1
T2000,1/3/25 23:33,A85622,B79428,1742.84,Deposit,D820,37.222.65.218,Texas,4433.92,0,1,0,1,0
T2001,1/6/25 22:11,A36442,B14321,193.09,Transfer,D612,237.234.210.63,Florida,1865.48,0,1,1,0,1
T2002,1/5/25 1:59,A91948,B15776,6520.3,Withdrawal,D968,234.152.179.165,Florida,3281.27,0,1,0,1,0
T2003,1/5/25 10:54,A35596,B26119,535.93,Deposit,D288,76.220.18.98,California,4235.18,0,1,0,1,0
T2004,1/6/25 20:22,A85791,B40569,9799.42,Transfer,D346,24.47.72.188,California,3001.42,0,1,0,1,1
T2005,1/6/25 23:22,A52406,B48596,6096.59,Deposit,D868,34.178.142.213,New York,2667.61,0,1,0,0,0
T2006,1/5/25 20:59,A50524,B62967,4704.49,Transfer,D785,204.48.157.148,Florida,2386.13,0,1,0,1,0
T2007,1/1/25 10:27,A33332,B43063,4300.5,Deposit,D720,216.88.231.85,Texas,3401.79,0,1,0,1,0
T2008,1/1/25 8:15,A25764,B32340,5731.13,Withdrawal,D671,237.168.130.124,Texas,4270.76,0,1,0,1,0
T2009,1/4/25 20:21,A37563,B85723,907.15,Transfer,D654,72.151.235.110,Texas,4984.52,0,0,1,1,0
T2010,1/5/25 6:30,A97675,B65430,9300.26,Transfer,D527,223.144.104.87,Florida,4477.44,0,1,0,0,0
T2011,1/2/25 15:47,A46370,B16668,6256.8,Deposit,D649,7.133.8.14,Florida,2811,0,1,0,1,0
T2012,1/2/25 0:23,A15062,B90880,1840.6,Deposit,D462,63.215.177.245,New York,1316.97,1,1,0,1,0
T2013,1/4/25 16:27,A54645,B18195,5626.25,Deposit,D869,123.10.94.119,California,1482.15,0,1,0,1,1
T2014,1/4/25 6:14,A17244,B92097,1333.43,Withdrawal,D693,173.44.236.245,Florida,1117.3,0,1,0,0,1
T2015,1/5/25 3:03,A16372,B67995,176.51,Deposit,D495,76.93.58.152,Texas,2450.65,0,1,0,0,0
T2016,1/6/25 12:05,A95501,B97834,6305.54,Deposit,D832,239.139.84.215,Florida,2926.21,0,1,0,1,0
T2017,1/1/25 12:26,A74471,B48250,6485.18,Withdrawal,D722,25.113.203.36,California,4282.44,0,1,0,0,0
T2018,1/2/25 22:44,A26956,B26076,5837.38,Deposit,D876,240.212.22.64,California,1342.94,0,1,0,1,0
T2019,1/2/25 14:51,A50473,B25376,1835.65,Withdrawal,D235,44.73.162.101,Texas,1912.48,0,1,0,1,0
T2020,1/4/25 7:30,A23894,B65839,6034.7,Withdrawal,D533,175.27.128.242,New York,3042.61,0,1,0,0,0
T2021,1/6/25 8:36,A79586,B74723,566.05,Deposit,D947,71.40.22.211,California,4399.11,0,1,0,1,0
T2022,1/5/25 16:18,A26709,B53442,6092.77,Withdrawal,D417,159.86.6.202,California,1350.56,0,1,0,1,0
T2023,1/4/25 23:11,A91258,B15392,5540.62,Deposit,D634,182.71.42.141,California,1973.74,1,1,0,0,1
T2024,1/3/25 8:50,A25210,B37106,6552.89,Withdrawal,D600,13.99.243.168,California,3175.62,1,0,0,0,0
T2025,1/6/25 12:24,A59510,B89845,8954.86,Transfer,D448,231.110.90.83,California,2297.46,0,1,1,0,0
T2026,1/1/25 11:36,A48674,B34809,8503.73,Deposit,D158,101.216.239.239,Florida,4969.59,0,1,0,1,0
T2027,1/3/25 14:46,A27733,B10693,9806.56,Transfer,D877,220.13.27.29,Texas,2808.53,0,1,1,1,1
T2028,1/3/25 16:07,A30080,B69821,9762.43,Transfer,D239,78.53.186.212,Florida,4645.43,0,1,0,0,0
T2029,1/5/25 15:05,A63412,B84159,7723.42,Transfer,D992,139.246.113.119,New York,4763.55,0,1,0,1,0
T2030,1/4/25 10:50,A68971,B84710,9564.24,Transfer,D727,74.166.69.66,California,2037.73,0,1,0,1,0
T2031,1/6/25 4:17,A49709,B21352,8672.97,Deposit,D303,232.14.225.131,New York,2306,1,1,0,1,0
T2032,1/4/25 15:08,A69846,B62196,7276.1,Withdrawal,D257,97.101.171.166,New York,2296.55,1,0,0,0,0
T2033,1/4/25 7:54,A75480,B81066,754.77,Deposit,D429,104.197.85.36,Texas,2745.25,0,1,0,1,0
T2034,1/4/25 6:12,A62960,B14992,491.45,Deposit,D295,185.159.122.155,Florida,1252.6,0,1,0,1,0
T2035,1/1/25 10:21,A51152,B63076,8376.16,Withdrawal,D530,217.131.9.26,New York,4229.42,1,1,0,0,0
T2036,1/5/25 18:11,A37250,B33354,4897.07,Transfer,D823,83.163.4.208,New York,1523.42,0,1,0,1,1
T2037,1/3/25 21:15,A95765,B13312,8146.25,Withdrawal,D652,177.159.98.150,New York,4574.66,0,1,0,1,0
T2038,1/1/25 18:22,A58137,B55833,3129.87,Transfer,D970,204.188.128.30,New York,3306.33,0,1,0,0,0
T2039,1/2/25 0:15,A92011,B14318,3977.1,Deposit,D618,18.214.53.127,California,2925.95,0,1,0,0,0
T2040,1/2/25 0:53,A56412,B76003,7002.17,Withdrawal,D961,161.131.175.47,Texas,3643.15,0,1,0,1,0
T2041,1/4/25 21:37,A53876,B37192,9153.35,Withdrawal,D983,48.187.116.171,Texas,4732.4,0,1,0,1,1
T2042,1/4/25 15:21,A83664,B99199,878.53,Transfer,D716,161.221.55.73,Texas,2186.67,1,1,1,1,0
T2043,1/2/25 9:50,A60227,B47489,8614.92,Withdrawal,D571,5.75.203.112,New York,2080.74,0,0,0,1,0
T2044,1/1/25 9:50,A42450,B50309,7930.33,Deposit,D557,125.209.35.162,New York,2479.51,1,1,0,1,0
T2045,1/5/25 3:36,A94433,B38273,3156.08,Withdrawal,D919,24.176.54.168,California,2947.23,1,1,0,1,0
T2046,1/6/25 5:05,A83704,B57553,3552.81,Withdrawal,D144,56.149.221.171,New York,1302.82,0,0,1,0,0
T2047,1/3/25 10:20,A16861,B39473,465.57,Deposit,D137,255.156.70.47,Florida,3719.95,0,1,0,1,0
T2048,1/6/25 12:01,A71914,B71410,158.39,Transfer,D775,103.2.84.172,Florida,3083.58,0,0,0,1,0
T2049,1/6/25 15:43,A73888,B23679,4770.58,Withdrawal,D692,19.72.232.163,New York,3159.67,0,0,0,0,0
T2050,1/2/25 13:14,A89286,B55310,956.3,Transfer,D440,59.77.17.96,Florida,1998.59,0,1,0,0,1
T2051,1/6/25 16:14,A71293,B93406,1940.82,Withdrawal,D669,242.65.228.30,Florida,4362.4,0,1,0,1,0
T2052,1/2/25 18:08,A92524,B70683,8467.83,Deposit,D401,213.237.8.147,Texas,2592.24,0,1,0,1,1
T2053,1/4/25 7:20,A78515,B35992,5710.71,Transfer,D734,147.46.243.0,New York,3609.05,0,1,0,1,0
T2054,1/3/25 10:07,A33524,B39433,6336.69,Withdrawal,D806,221.82.99.141,Texas,1960.24,0,0,0,0,0
T2055,1/2/25 23:47,A17065,B86574,1875.61,Transfer,D292,128.196.9.200,Florida,4265.17,0,1,0,0,0
T2056,1/6/25 5:01,A47684,B35933,8286.79,Withdrawal,D997,176.141.187.230,Texas,2198.86,0,1,0,1,1
T2057,1/2/25 2:07,A98720,B55020,8679.93,Deposit,D715,209.41.123.186,Florida,4686.75,0,1,0,0,0
T2058,1/4/25 2:39,A43365,B39236,5233.75,Deposit,D723,24.163.94.237,Texas,2819.17,0,1,0,1,0
T2059,1/4/25 13:11,A68876,B68735,9125.67,Withdrawal,D231,34.251.252.218,New York,1580.6,1,0,0,1,0
T2060,1/4/25 15:59,A33704,B19770,8448.44,Withdrawal,D707,246.213.138.9,Florida,3444.78,0,1,0,1,1
T2061,1/2/25 16:39,A67857,B79285,7313.51,Transfer,D694,7.104.219.254,New York,3226.54,0,1,0,1,0
T2062,1/2/25 8:06,A15622,B45271,7341.03,Withdrawal,D567,150.133.205.123,California,2685.74,0,1,0,1,0
T2063,1/4/25 2:55,A93797,B83391,1054.83,Transfer,D269,215.63.200.45,Florida,4278.84,0,1,0,1,0
T2064,1/2/25 20:00,A97700,B33439,2709.09,Withdrawal,D660,103.37.247.152,Texas,2685.15,0,0,0,1,0
T2065,1/2/25 7:37,A89332,B21101,669.41,Deposit,D984,229.221.85.1,California,1544.89,0,1,0,1,1
T2066,1/6/25 15:23,A76201,B92319,87.8,Transfer,D746,216.23.100.249,New York,1114.33,0,1,0,1,0
T2067,1/3/25 22:40,A42694,B54917,1583.94,Transfer,D364,66.248.234.89,New York,4568.65,0,1,0,0,0
T2068,1/1/25 22:01,A99766,B93459,8804.99,Deposit,D298,93.92.70.188,New York,2866.81,0,0,0,1,1
T2069,1/4/25 21:36,A32995,B90562,2399.5,Transfer,D382,136.172.221.15,California,3251.85,0,1,0,1,1
T2070,1/3/25 10:50,A90141,B51196,9701.57,Deposit,D504,118.107.231.141,Florida,1458.96,0,1,0,1,0
T2071,1/2/25 6:33,A92999,B33569,5973.31,Deposit,D646,153.173.100.185,Florida,2957.65,0,1,0,1,0
T2072,1/6/25 9:47,A18419,B51887,2373.35,Deposit,D955,201.29.213.123,New York,3133.46,0,0,0,1,0
T2073,1/2/25 10:20,A57952,B30893,4971.81,Withdrawal,D579,55.93.31.77,New York,2861.01,0,1,0,1,0
T2074,1/6/25 3:46,A43837,B97971,2191.73,Deposit,D303,22.16.121.227,New York,4816.48,0,1,0,0,0
T2075,1/6/25 7:34,A80799,B65304,9839.75,Transfer,D570,220.151.174.138,California,3285.54,1,1,0,1,0
T2076,1/2/25 10:49,A58877,B42399,8472.8,Withdrawal,D852,40.14.213.90,California,4897.55,0,1,0,1,0
T2077,1/6/25 17:44,A55687,B35236,263.36,Deposit,D448,51.161.59.56,New York,1613.33,0,1,0,1,0
T2078,1/4/25 8:59,A47276,B95870,9477.81,Deposit,D934,32.148.151.19,Texas,4656.76,0,1,0,1,0
T2079,1/3/25 9:23,A44523,B59531,7210.93,Deposit,D142,112.67.100.100,Florida,3211.69,0,1,0,0,1
